date,mean_temperature_c,mean_temperature_c_completeness,max_temperature_c,max_temperature_c_completeness,min_temperature_c,min_temperature_c_completeness,relative_humidity_pct,relative_humidity_pct_completeness,rainfall_mm,rainfall_mm_completeness,global_solar_radiation_mj_m2,global_solar_radiation_mj_m2_completeness,mean_wind_speed_kmh,mean_wind_speed_kmh_completeness,is_rainy_day,is_hot_day_28c,cooling_degree_day_24c
2022-08-04,26.7,C,28.3,C,25.8,C,91.0,C,23.5,C,5.33,C,7.2,C,1,0,2.6999999999999993
2022-08-05,26.0,C,29.9,C,24.3,C,94.0,C,123.5,C,9.51,C,4.3,C,1,0,2.0
2022-08-06,28.0,C,30.9,C,25.3,C,88.0,C,1.0,C,20.24,C,5.2,C,1,0,4.0
2022-08-07,29.5,C,31.5,C,27.2,C,82.0,C,5.5,C,24.88,C,12.5,C,1,1,5.5
2022-08-08,28.4,C,30.7,C,26.5,C,86.0,C,12.5,C,11.27,C,10.0,C,1,1,4.399999999999999
2022-08-09,27.1,C,28.6,C,25.3,C,88.0,C,37.0,C,7.54,C,23.3,C,1,0,3.1000000000000014
2022-08-10,28.2,C,30.0,C,26.6,C,86.0,C,22.5,C,11.29,C,25.0,C,1,1,4.199999999999999
2022-08-11,27.1,C,30.2,C,25.1,C,89.0,C,17.5,C,9.82,C,11.1,C,1,0,3.1000000000000014
2022-08-12,26.1,C,28.3,C,25.1,C,94.0,C,36.5,C,6.25,C,2.5,C,1,0,2.1000000000000014
2022-08-13,27.7,C,31.1,C,24.9,C,88.0,C,0.5,C,21.25,C,5.8,C,1,0,3.6999999999999993
2022-08-14,29.0,C,32.5,C,25.7,C,84.0,C,0.0,C,23.93,C,5.9,C,0,1,5.0
2022-08-15,29.9,C,33.1,C,26.7,C,81.0,C,0.0,C,24.09,C,6.5,C,0,1,5.899999999999999
2022-08-16,29.6,C,32.4,C,27.4,C,82.0,C,3.0,C,21.23,C,9.2,C,1,1,5.600000000000001
2022-08-17,28.3,C,32.4,C,26.5,C,86.0,C,7.5,C,16.47,C,10.5,C,1,1,4.300000000000001
2022-08-18,28.6,C,31.8,C,26.3,C,85.0,C,9.0,C,18.46,C,4.8,C,1,1,4.600000000000001
2022-08-19,28.4,C,32.3,C,26.2,C,85.0,C,18.0,C,13.8,C,8.5,C,1,1,4.399999999999999
2022-08-20,28.8,C,31.4,C,26.6,C,82.0,C,7.0,C,23.11,C,21.9,C,1,1,4.800000000000001
2022-08-21,29.3,C,31.0,C,27.2,C,84.0,C,2.5,C,23.0,C,14.3,C,1,1,5.300000000000001
2022-08-22,30.4,C,33.6,C,27.0,C,79.0,C,0.0,C,22.72,C,4.1,C,0,1,6.399999999999999
2022-08-23,31.3,C,35.0,C,28.1,C,77.0,C,0.0,C,24.05,C,6.3,C,0,1,7.300000000000001
2022-08-24,30.5,C,34.0,C,26.3,C,75.0,C,2.5,C,18.8,C,18.7,C,1,1,6.5
2022-08-25,27.3,C,29.0,C,25.0,C,87.0,C,42.5,C,8.77,C,21.3,C,1,0,3.3000000000000007
2022-08-26,28.7,C,30.7,C,27.1,C,88.0,C,0.0,C,19.76,C,15.3,C,0,1,4.699999999999999
2022-08-27,29.9,C,33.3,C,26.3,C,82.0,C,0.0,C,25.54,C,5.2,C,0,1,5.899999999999999
2022-08-28,30.0,C,34.3,C,27.4,C,84.0,C,0.0,C,23.12,C,6.8,C,0,1,6.0
2022-08-29,29.5,C,32.5,C,28.1,C,85.0,C,0.0,C,16.77,C,5.5,C,0,1,5.5
2022-08-30,29.8,C,33.3,C,27.2,C,81.0,C,0.0,C,22.05,C,4.7,C,0,1,5.800000000000001
2022-08-31,30.1,C,33.7,C,27.4,C,79.0,C,0.0,C,17.91,C,5.0,C,0,1,6.100000000000001
2022-09-01,29.8,C,34.4,C,27.9,C,78.0,C,3.5,C,19.15,C,7.1,C,1,1,5.800000000000001
2022-09-02,29.5,C,31.9,C,26.8,C,63.0,C,0.0,C,21.36,C,11.3,C,0,1,5.5
2022-09-03,30.1,C,32.5,C,27.5,C,53.0,C,0.0,C,25.05,C,12.4,C,0,1,6.100000000000001
2022-09-04,29.8,C,32.9,C,27.6,C,59.0,C,0.0,C,25.62,C,10.3,C,0,1,5.800000000000001
2022-09-05,29.6,C,33.1,C,26.6,C,62.0,C,0.0,C,23.4,C,6.8,C,0,1,5.600000000000001
2022-09-06,29.9,C,34.5,C,27.0,C,65.0,C,0.0,C,22.19,C,5.7,C,0,1,5.899999999999999
2022-09-07,28.2,C,29.1,C,26.1,C,83.0,C,4.0,C,11.34,C,13.6,C,1,1,4.199999999999999
2022-09-08,29.4,C,33.7,C,27.3,C,70.0,C,0.0,C,23.45,C,9.5,C,0,1,5.399999999999999
2022-09-09,29.0,C,33.1,C,26.0,C,61.0,C,0.0,C,24.22,C,6.8,C,0,1,5.0
2022-09-10,28.5,C,32.6,C,26.2,C,80.0,C,0.0,C,19.38,C,4.6,C,0,1,4.5
2022-09-11,29.3,C,33.2,C,26.3,C,80.0,C,0.0,C,19.7,C,3.0,C,0,1,5.300000000000001
2022-09-12,29.9,C,33.9,C,26.8,C,72.0,C,0.0,C,22.75,C,5.5,C,0,1,5.899999999999999
2022-09-13,30.5,C,34.9,C,26.2,C,59.0,C,0.0,C,23.16,C,5.6,C,0,1,6.5
2022-09-14,30.7,C,34.6,C,26.9,C,50.0,C,0.0,C,23.2,C,6.8,C,0,1,6.699999999999999
2022-09-15,29.6,C,33.9,C,26.0,C,60.0,C,0.0,C,22.58,C,7.0,C,0,1,5.600000000000001
2022-09-16,29.6,C,34.2,C,26.5,C,72.0,C,0.0,C,21.08,C,3.6,C,0,1,5.600000000000001
2022-09-17,29.6,C,33.5,C,26.4,C,78.0,C,0.0,C,20.72,C,3.5,C,0,1,5.600000000000001
2022-09-18,29.7,C,35.1,C,25.6,C,81.0,C,0.5,C,18.16,C,3.8,C,1,1,5.699999999999999
2022-09-19,29.0,C,33.0,C,26.7,C,78.0,C,4.5,C,18.79,C,6.6,C,1,1,5.0
2022-09-20,28.4,C,29.9,C,26.5,C,81.0,C,3.0,C,10.42,C,9.0,C,1,1,4.399999999999999
2022-09-21,28.3,C,29.2,C,27.7,C,73.0,C,0.5,C,21.35,C,17.5,C,1,1,4.300000000000001
2022-09-22,28.0,C,29.4,C,26.5,C,76.0,C,0.0,C,21.85,C,10.3,C,0,0,4.0
2022-09-23,28.0,C,31.2,C,25.4,C,80.0,C,1.0,C,18.64,C,5.1,C,1,0,4.0
2022-09-24,28.1,C,30.1,C,26.9,C,72.0,C,0.0,C,15.75,C,11.8,C,0,1,4.100000000000001
2022-09-25,28.2,C,31.2,C,26.5,C,73.0,C,0.0,C,20.88,C,7.7,C,0,1,4.199999999999999
2022-09-26,28.7,C,31.7,C,26.2,C,74.0,C,0.0,C,22.8,C,8.5,C,0,1,4.699999999999999
2022-09-27,28.9,C,31.0,C,28.1,C,76.0,C,0.0,C,17.81,C,25.3,C,0,1,4.899999999999999
2022-09-28,28.5,C,29.6,C,27.7,C,78.0,C,0.0,C,19.71,C,23.8,C,0,1,4.5
2022-09-29,27.9,C,29.3,C,24.2,C,83.0,C,8.5,C,11.4,C,18.5,C,1,0,3.8999999999999986
2022-09-30,26.4,C,28.3,C,24.4,C,92.0,C,72.0,C,2.99,C,12.0,C,1,0,2.3999999999999986
2022-10-01,27.8,C,29.7,C,25.1,C,86.0,C,0.0,C,15.02,C,10.5,C,0,0,3.8000000000000007
2022-10-02,28.5,C,29.9,C,27.9,C,85.0,C,0.5,C,15.73,C,13.0,C,1,1,4.5
2022-10-03,28.8,C,31.6,C,26.5,C,79.0,C,0.0,C,22.67,C,4.5,C,0,1,4.800000000000001
2022-10-04,28.4,C,32.1,C,25.6,C,82.0,C,0.0,C,22.22,C,4.7,C,0,1,4.399999999999999
2022-10-05,28.3,C,30.2,C,26.2,C,80.0,C,0.0,C,19.72,C,12.8,C,0,1,4.300000000000001
2022-10-06,28.4,C,29.7,C,27.3,C,78.0,C,0.0,C,21.96,C,14.9,C,0,1,4.399999999999999
2022-10-07,28.0,C,30.2,C,24.7,C,77.0,C,13.0,C,20.49,C,13.4,C,1,0,4.0
2022-10-08,26.8,C,28.6,C,24.6,C,75.0,C,0.0,C,20.93,C,10.9,C,0,0,2.8000000000000007
2022-10-09,27.0,C,30.4,C,23.3,C,68.0,C,0.5,C,19.68,C,16.7,C,1,0,3.0
2022-10-10,23.6,C,26.0,C,21.4,C,52.0,C,0.0,C,13.52,C,22.6,C,0,0,0.0
2022-10-11,22.9,C,26.0,C,20.5,C,47.0,C,0.0,C,22.11,C,9.1,C,0,0,0.0
2022-10-12,23.8,C,27.3,C,21.3,C,51.0,C,0.0,C,22.22,C,10.3,C,0,0,0.0
2022-10-13,25.3,C,28.8,C,22.7,C,60.0,C,0.0,C,18.16,C,10.2,C,0,0,1.3000000000000007
2022-10-14,26.0,C,29.2,C,24.3,C,69.0,C,0.0,C,20.22,C,10.3,C,0,0,2.0
2022-10-15,26.8,C,29.7,C,23.6,C,54.0,C,0.0,C,21.73,C,11.9,C,0,0,2.8000000000000007
2022-10-16,28.3,C,30.6,C,26.0,C,45.0,C,0.0,C,14.38,C,25.1,C,0,1,4.300000000000001
2022-10-17,27.0,C,28.4,C,25.9,C,45.0,C,0.0,C,12.19,C,31.6,C,0,0,3.0
2022-10-18,20.6,C,26.8,C,17.3,C,68.0,C,13.5,C,5.26,C,31.8,C,1,0,0.0
2022-10-19,22.9,C,24.8,C,19.0,C,54.0,C,0.0,C,18.19,C,14.3,C,0,0,0.0
2022-10-20,24.1,C,25.1,C,22.7,C,66.0,C,0.0,C,12.13,C,18.7,C,0,0,0.10000000000000142
2022-10-21,24.4,C,27.6,C,22.3,C,70.0,C,0.0,C,20.97,C,10.0,C,0,0,0.3999999999999986
2022-10-22,25.4,C,29.9,C,21.0,C,71.0,C,0.0,C,16.55,C,5.8,C,0,0,1.3999999999999986
2022-10-23,25.6,C,28.9,C,23.8,C,75.0,C,0.0,C,15.14,C,8.5,C,0,0,1.6000000000000014
2022-10-24,24.6,C,26.3,C,23.1,C,71.0,C,0.0,C,19.4,C,14.5,C,0,0,0.6000000000000014
2022-10-25,23.5,C,24.2,C,22.7,C,67.0,C,0.0,C,21.19,C,23.1,C,0,0,0.0
2022-10-26,23.2,C,24.7,C,21.8,C,70.0,C,0.0,C,20.87,C,12.6,C,0,0,0.0
2022-10-27,23.9,C,26.3,C,22.1,C,72.0,C,0.0,C,20.55,C,9.7,C,0,0,0.0
2022-10-28,24.7,C,28.0,C,22.5,C,70.0,C,0.0,C,19.24,C,10.3,C,0,0,0.6999999999999993
2022-10-29,25.0,C,28.1,C,22.6,C,68.0,C,0.0,C,18.58,C,12.5,C,0,0,1.0
2022-10-30,24.8,C,27.4,#,22.0,#,59.0,C,0.0,C,17.81,C,22.7,C,0,0,0.8000000000000007
2022-10-31,25.1,C,26.6,C,23.3,C,51.0,C,0.0,C,12.1,C,31.6,C,0,0,1.1000000000000014
2022-11-01,21.6,C,25.1,C,18.8,C,65.0,C,0.0,#,3.32,C,30.7,C,0,0,0.0
2022-11-02,19.7,C,21.9,C,18.8,C,87.0,C,,,6.33,C,27.9,C,0,0,0.0
2022-11-03,21.9,C,22.4,C,21.3,C,94.0,C,0.0,#,3.1,C,15.2,C,0,0,0.0
2022-11-04,22.9,C,24.1,C,22.1,C,86.0,C,0.0,C,6.96,C,23.0,C,0,0,0.0
2022-11-05,20.9,C,22.2,C,19.8,C,81.0,C,0.0,C,3.36,C,13.6,C,0,0,0.0
2022-11-06,20.2,C,22.1,C,18.9,C,85.0,C,0.0,#,7.83,C,9.8,C,0,0,0.0
2022-11-07,21.0,C,22.3,C,19.5,C,86.0,C,0.0,#,9.26,C,10.2,C,0,0,0.0
2022-11-08,22.0,C,23.5,C,20.6,C,87.0,C,0.0,#,7.39,C,7.6,C,0,0,0.0
2022-11-09,23.2,C,25.3,C,20.8,C,80.0,C,0.0,C,18.6,C,5.0,C,0,0,0.0
2022-11-10,24.2,C,27.7,C,22.6,C,81.0,C,0.0,C,19.09,C,5.4,C,0,0,0.1999999999999993
2022-11-11,24.1,C,26.9,C,22.0,C,82.0,C,0.0,C,14.59,C,7.5,C,0,0,0.10000000000000142
2022-11-12,23.9,C,26.5,C,21.5,C,83.0,C,0.0,C,11.19,C,4.3,C,0,0,0.0
2022-11-13,23.2,C,25.9,C,20.7,C,89.0,C,0.0,C,18.23,C,4.3,C,0,0,0.0
2022-11-14,23.8,C,25.2,C,23.0,C,81.0,C,0.0,C,9.23,C,12.3,C,0,0,0.0
2022-11-15,23.4,C,24.6,C,21.8,C,82.0,C,0.0,C,8.13,C,4.5,C,0,0,0.0
2022-11-16,23.5,C,24.7,C,21.7,C,84.0,C,0.0,C,15.86,C,11.8,C,0,0,0.0
2022-11-17,23.7,C,25.9,C,22.0,C,84.0,C,0.0,C,10.09,C,4.9,C,0,0,0.0
2022-11-18,23.7,C,26.2,C,21.3,C,84.0,C,0.0,C,13.0,C,6.5,C,0,0,0.0
2022-11-19,24.0,C,27.2,C,22.0,C,83.0,C,0.0,C,18.05,C,4.8,C,0,0,0.0
2022-11-20,23.9,C,26.9,C,21.8,C,81.0,C,0.0,C,16.66,C,8.3,C,0,0,0.0
2022-11-21,23.6,C,24.8,C,22.2,C,81.0,C,1.0,C,3.95,C,12.3,C,1,0,0.0
2022-11-22,23.3,C,24.1,C,22.4,C,88.0,C,1.5,C,3.1,C,6.4,C,1,0,0.0
2022-11-23,23.2,C,23.7,C,22.7,C,93.0,C,12.5,C,1.56,C,6.3,C,1,0,0.0
2022-11-24,21.8,C,22.9,C,21.2,C,93.0,C,9.5,C,1.11,C,8.4,C,1,0,0.0
2022-11-25,22.2,C,23.4,C,21.1,C,91.0,C,6.0,C,3.2,C,4.2,C,1,0,0.0
2022-11-26,22.3,C,23.6,C,21.4,C,90.0,C,0.5,C,4.48,C,4.2,C,1,0,0.0
2022-11-27,22.8,C,23.3,C,22.1,C,91.0,C,2.5,C,1.3,C,7.5,C,1,0,0.0
2022-11-28,24.6,C,26.7,C,22.9,C,94.0,C,2.0,C,10.49,C,4.1,C,1,0,0.6000000000000014
2022-11-29,24.6,C,27.8,C,22.4,C,90.0,C,0.0,C,16.37,C,4.4,C,0,0,0.6000000000000014
2022-11-30,21.0,C,26.3,C,16.6,C,85.0,C,0.5,C,6.98,C,12.0,C,1,0,0.0
2022-12-01,14.8,C,16.8,C,13.6,C,78.0,C,0.0,C,8.45,C,17.2,C,0,0,0.0
2022-12-02,15.3,C,18.4,C,12.0,C,72.0,C,0.0,C,14.4,C,15.0,C,0,0,0.0
2022-12-03,18.6,C,21.2,C,15.8,C,75.0,C,0.0,C,10.82,C,10.5,C,0,0,0.0
2022-12-04,20.2,C,22.4,C,19.2,C,76.0,C,0.0,C,11.8,C,13.7,C,0,0,0.0
2022-12-05,16.7,C,19.3,C,14.4,C,68.0,C,0.0,C,6.86,C,10.7,C,0,0,0.0
2022-12-06,15.8,C,17.8,C,13.8,C,72.0,C,0.0,C,11.12,C,12.6,C,0,0,0.0
2022-12-07,17.7,C,20.2,#,15.5,#,69.0,C,0.0,C,13.02,C,11.8,C,0,0,0.0
2022-12-08,18.5,C,21.4,C,16.1,C,77.0,C,0.0,C,16.85,C,6.5,C,0,0,0.0
2022-12-09,18.8,C,21.7,C,16.6,C,68.0,C,0.0,C,16.87,C,12.7,C,0,0,0.0
2022-12-10,17.8,C,21.1,C,14.9,C,63.0,C,0.0,C,16.76,C,15.8,C,0,0,0.0
2022-12-11,16.1,C,17.4,C,14.9,C,61.0,C,0.0,C,7.66,C,13.2,C,0,0,0.0
2022-12-12,15.4,C,16.9,C,14.5,C,63.0,C,0.0,C,11.93,C,22.3,C,0,0,0.0
2022-12-13,13.9,C,16.1,C,12.0,C,72.0,C,3.0,C,6.11,C,14.3,C,1,0,0.0
2022-12-14,11.8,C,12.8,C,11.0,C,89.0,C,8.5,C,2.58,C,14.5,C,1,0,0.0
2022-12-15,13.8,C,15.6,C,11.8,C,92.0,C,4.0,C,3.99,C,12.1,C,1,0,0.0
2022-12-16,16.2,C,17.6,C,14.4,C,90.0,C,4.0,C,2.41,C,15.9,C,1,0,0.0
2022-12-17,12.7,C,14.3,C,11.9,C,59.0,C,3.5,C,5.13,C,37.6,C,1,0,0.0
2022-12-18,11.3,C,13.5,C,9.1,C,31.0,C,0.0,C,17.46,C,31.5,C,0,0,0.0
2022-12-19,12.9,C,16.4,C,10.0,C,48.0,C,0.0,C,17.09,C,8.8,C,0,0,0.0
2022-12-20,16.1,C,18.8,C,13.2,C,72.0,C,0.0,C,14.7,C,6.2,C,0,0,0.0
2022-12-21,17.2,C,20.2,C,14.4,C,44.0,C,0.5,C,16.76,C,15.2,C,1,0,0.0
2022-12-22,16.7,C,19.9,C,13.6,C,33.0,C,0.0,C,17.91,C,13.9,C,0,0,0.0
2022-12-23,15.6,C,19.3,#,11.9,#,43.0,C,0.0,C,17.54,C,11.1,C,0,0,0.0
2022-12-24,15.1,C,19.7,C,11.8,C,51.0,C,0.0,C,17.43,C,7.8,C,0,0,0.0
2022-12-25,14.8,C,17.0,C,12.0,C,60.0,C,0.0,C,17.41,C,7.5,C,0,0,0.0
2022-12-26,14.8,C,17.7,C,12.7,C,70.0,C,0.0,C,16.91,C,6.8,C,0,0,0.0
2022-12-27,15.9,C,17.7,C,12.5,C,74.0,C,0.0,C,16.8,C,10.0,C,0,0,0.0
2022-12-28,16.8,C,20.1,C,13.4,C,67.0,C,0.0,C,16.31,C,8.9,C,0,0,0.0
2022-12-29,15.5,C,17.9,C,13.2,C,59.0,C,0.0,C,13.2,C,12.9,C,0,0,0.0
2022-12-30,13.7,C,15.9,C,11.1,C,64.0,C,0.0,C,16.04,C,14.5,C,0,0,0.0
2022-12-31,14.5,C,17.9,C,10.9,C,65.0,C,0.0,C,16.72,C,12.0,C,0,0,0.0
2023-01-01,15.8,C,18.1,C,13.0,C,66.0,C,0.0,C,9.87,C,13.3,C,0,0,0.0
2023-01-02,17.8,C,20.1,C,16.1,C,66.0,C,0.0,C,13.28,C,12.2,C,0,0,0.0
2023-01-03,16.0,C,18.0,C,14.3,C,71.0,C,0.5,C,7.72,C,13.1,#,1,0,0.0
2023-01-04,16.5,C,18.9,C,14.9,C,76.0,C,0.0,C,11.61,C,9.2,C,0,0,0.0
2023-01-05,17.2,C,20.6,C,15.2,C,82.0,C,0.0,C,15.71,C,7.4,C,0,0,0.0
2023-01-06,19.0,C,23.0,C,15.0,C,63.0,C,0.0,C,17.12,C,14.6,C,0,0,0.0
2023-01-07,18.3,C,20.7,C,17.0,C,62.0,C,0.0,C,11.29,C,11.6,C,0,0,0.0
2023-01-08,18.0,C,19.5,C,15.5,C,64.0,C,0.0,C,2.87,C,5.8,C,0,0,0.0
2023-01-09,18.8,C,21.9,C,16.8,C,76.0,C,0.0,C,4.05,C,4.2,C,0,0,0.0
2023-01-10,17.6,C,18.1,C,17.1,C,91.0,C,4.0,C,2.54,C,6.8,C,1,0,0.0
2023-01-11,17.8,C,19.6,C,16.8,C,89.0,C,3.0,C,5.51,C,5.4,C,1,0,0.0
2023-01-12,18.5,C,19.6,C,17.7,C,90.0,C,2.0,C,1.55,C,6.0,C,1,0,0.0
2023-01-13,19.6,C,21.0,C,18.4,C,97.0,C,3.0,C,3.57,C,1.7,C,1,0,0.0
2023-01-14,21.5,C,25.3,C,19.0,C,93.0,C,3.5,C,15.7,C,3.1,C,1,0,0.0
2023-01-15,16.8,C,20.3,C,11.6,C,79.0,C,0.0,C,6.26,C,11.7,C,0,0,0.0
2023-01-16,11.3,C,12.1,C,9.8,C,68.0,C,0.0,C,4.35,C,17.7,C,0,0,0.0
2023-01-17,12.1,C,14.0,C,9.8,C,72.0,C,0.0,C,11.34,C,12.7,C,0,0,0.0
2023-01-18,13.4,C,17.0,C,10.3,C,59.0,C,0.0,C,17.64,C,11.6,C,0,0,0.0
2023-01-19,14.8,C,18.3,C,10.8,C,70.0,C,0.0,C,17.79,C,5.7,C,0,0,0.0
2023-01-20,16.8,C,19.8,C,14.6,C,63.0,C,0.0,C,11.19,C,10.6,C,0,0,0.0
2023-01-21,16.3,C,17.8,C,15.5,C,81.0,C,0.0,C,8.36,C,8.3,C,0,0,0.0
2023-01-22,17.7,C,21.4,C,15.9,C,87.0,C,0.5,C,14.65,C,5.3,C,1,0,0.0
2023-01-23,17.8,C,20.4,#,15.0,#,90.0,C,0.5,C,12.28,C,4.0,C,1,0,0.0
2023-01-24,14.0,C,18.6,C,11.5,C,52.0,C,0.0,C,17.06,C,32.5,C,0,0,0.0
2023-01-25,11.6,C,14.0,C,9.2,C,54.0,C,0.0,C,10.55,C,11.0,C,0,0,0.0
2023-01-26,14.9,C,17.7,C,12.0,C,70.0,C,0.0,C,10.87,C,5.7,C,0,0,0.0
2023-01-27,14.5,C,17.3,C,11.8,C,45.0,C,0.0,C,11.38,C,25.7,C,0,0,0.0
2023-01-28,12.0,C,14.5,C,10.1,C,29.0,C,0.0,C,19.23,C,22.9,C,0,0,0.0
2023-01-29,11.7,C,14.8,C,8.6,C,36.0,C,0.0,C,19.63,C,13.6,C,0,0,0.0
2023-01-30,13.8,C,17.7,C,9.6,C,48.0,C,0.0,C,20.21,C,6.8,C,0,0,0.0
2023-01-31,16.0,C,18.7,C,11.9,C,63.0,C,0.0,C,12.98,C,5.1,C,0,0,0.0
2023-02-01,18.9,C,23.3,C,16.8,C,80.0,C,0.0,C,14.06,C,3.5,C,0,0,0.0
2023-02-02,18.0,C,20.2,C,16.0,C,83.0,C,0.0,C,8.86,C,6.1,C,0,0,0.0
2023-02-03,17.5,C,19.9,C,16.3,C,78.0,C,0.0,C,10.18,C,7.7,C,0,0,0.0
2023-02-04,17.0,C,18.3,C,16.4,C,84.0,C,1.0,C,5.61,C,8.4,C,1,0,0.0
2023-02-05,17.4,C,18.8,C,16.5,C,87.0,C,0.0,C,4.25,C,4.1,C,0,0,0.0
2023-02-06,18.4,C,20.5,#,17.3,#,89.0,C,0.0,C,5.08,C,1.9,C,0,0,0.0
2023-02-07,19.5,C,22.1,C,17.9,C,90.0,C,0.5,C,12.33,C,4.0,C,1,0,0.0
2023-02-08,17.9,C,19.0,C,16.8,C,86.0,C,0.0,C,5.11,C,12.4,C,0,0,0.0
2023-02-09,18.5,C,21.4,C,16.6,C,87.0,C,0.0,C,9.93,C,5.3,C,0,0,0.0
2023-02-10,20.1,C,23.0,C,18.7,C,91.0,C,0.0,C,8.36,C,2.7,C,0,0,0.0
2023-02-11,18.1,C,19.0,C,17.2,C,95.0,C,1.0,C,3.67,C,5.5,C,1,0,0.0
2023-02-12,19.2,C,20.4,C,18.4,C,97.0,C,0.5,C,2.24,C,4.5,C,1,0,0.0
2023-02-13,20.9,C,23.7,C,19.2,C,95.0,C,0.0,C,13.23,C,3.3,C,0,0,0.0
2023-02-14,17.0,C,21.5,C,15.1,C,64.0,C,0.0,C,9.18,C,17.8,C,0,0,0.0
2023-02-15,14.8,C,18.0,C,11.7,C,63.0,C,0.0,C,20.0,C,15.7,C,0,0,0.0
2023-02-16,15.8,C,18.3,C,13.1,C,64.0,C,0.0,C,16.14,C,12.9,C,0,0,0.0
2023-02-17,17.2,C,20.2,C,14.0,C,76.0,C,0.0,C,21.16,C,8.8,C,0,0,0.0
2023-02-18,19.5,C,23.7,C,15.6,C,76.0,C,0.0,C,10.4,C,3.4,C,0,0,0.0
2023-02-19,21.6,C,27.1,C,18.9,C,73.0,C,0.0,C,15.81,C,7.7,C,0,0,0.0
2023-02-20,18.7,C,20.8,C,17.5,C,69.0,C,0.0,C,17.27,C,12.8,C,0,0,0.0
2023-02-21,17.0,C,18.3,C,16.0,C,67.0,C,0.0,C,19.46,C,18.5,C,0,0,0.0
2023-02-22,15.9,C,18.4,C,14.1,C,65.0,C,0.0,C,21.85,C,14.4,C,0,0,0.0
2023-02-23,17.1,C,21.3,C,14.4,C,74.0,C,0.0,C,21.41,C,7.3,C,0,0,0.0
2023-02-24,19.1,C,22.5,C,14.7,C,69.0,C,0.0,C,19.8,C,8.8,C,0,0,0.0
2023-02-25,15.5,C,18.0,C,13.6,C,57.0,C,0.0,#,20.74,C,25.5,C,0,0,0.0
2023-02-26,15.6,C,18.7,C,13.7,C,62.0,C,0.0,C,21.41,C,15.2,C,0,0,0.0
2023-02-27,15.5,C,16.9,C,12.6,C,62.0,C,0.0,C,22.22,C,15.0,C,0,0,0.0
2023-02-28,16.6,C,19.3,C,13.7,C,74.0,C,0.0,C,21.94,C,8.7,C,0,0,0.0
2023-03-01,17.8,C,22.0,C,13.6,C,80.0,C,0.0,C,22.0,C,4.1,C,0,0,0.0
2023-03-02,18.7,C,21.0,C,16.3,C,72.0,C,0.0,C,20.13,C,11.3,C,0,0,0.0
2023-03-03,17.3,C,20.1,C,14.2,C,61.0,C,0.0,C,20.54,C,9.3,C,0,0,0.0
2023-03-04,18.0,C,21.5,C,16.0,C,70.0,C,0.0,C,17.49,C,4.8,C,0,0,0.0
2023-03-05,18.1,C,21.9,C,14.1,C,63.0,C,0.0,C,23.12,C,5.5,C,0,0,0.0
2023-03-06,18.4,C,21.4,C,14.7,C,50.0,C,0.0,C,23.41,C,7.8,C,0,0,0.0
2023-03-07,18.2,C,21.4,C,14.5,C,60.0,C,0.0,C,21.77,C,6.3,C,0,0,0.0
2023-03-08,19.6,C,23.6,C,16.8,C,85.0,C,0.0,C,16.32,C,3.9,C,0,0,0.0
2023-03-09,20.6,C,25.2,C,17.0,C,81.0,C,0.0,C,20.65,C,4.4,C,0,0,0.0
2023-03-10,20.8,C,24.5,C,18.4,C,71.0,C,0.0,C,22.73,C,6.6,C,0,0,0.0
2023-03-11,20.3,C,23.5,C,17.4,C,72.0,C,0.0,C,18.3,C,5.6,C,0,0,0.0
2023-03-12,21.8,C,25.7,C,18.0,C,73.0,C,0.0,C,15.41,C,11.4,C,0,0,0.0
2023-03-13,19.4,C,20.8,C,17.2,C,67.0,C,0.0,C,5.74,C,11.9,C,0,0,0.0
2023-03-14,18.5,C,21.3,C,16.8,C,77.0,C,0.0,C,9.92,C,7.5,C,0,0,0.0
2023-03-15,19.3,C,22.9,#,16.4,#,84.0,C,0.0,C,14.99,C,4.3,C,0,0,0.0
2023-03-16,20.4,C,24.1,C,17.1,C,75.0,C,0.5,C,20.59,C,5.3,C,1,0,0.0
2023-03-17,20.7,C,22.7,#,19.6,#,86.0,C,0.0,C,12.94,C,9.8,C,0,0,0.0
